"created_date","modified_date","match_pk","match_type","match_state","match_mode","match_strategy","section_pk"
2023-10-21 23:37:12.004 -0600,2023-10-21 23:37:12.004 -0600,734,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.023 -0600,2023-10-21 23:37:12.023 -0600,735,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.044 -0600,2023-10-21 23:37:12.044 -0600,736,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.060 -0600,2023-10-21 23:37:12.060 -0600,737,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.080 -0600,2023-10-21 23:37:12.080 -0600,738,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.096 -0600,2023-10-21 23:37:12.096 -0600,739,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.114 -0600,2023-10-21 23:37:12.114 -0600,740,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.128 -0600,2023-10-21 23:37:12.128 -0600,741,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.146 -0600,2023-10-21 23:37:12.146 -0600,742,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.166 -0600,2023-10-21 23:37:12.166 -0600,743,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.180 -0600,2023-10-21 23:37:12.180 -0600,744,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.197 -0600,2023-10-21 23:37:12.197 -0600,745,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.211 -0600,2023-10-21 23:37:12.211 -0600,746,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.224 -0600,2023-10-21 23:37:12.225 -0600,747,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.240 -0600,2023-10-21 23:37:12.240 -0600,748,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.257 -0600,2023-10-21 23:37:12.257 -0600,749,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.274 -0600,2023-10-21 23:37:12.274 -0600,750,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.291 -0600,2023-10-21 23:37:12.291 -0600,751,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.304 -0600,2023-10-21 23:37:12.304 -0600,752,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.319 -0600,2023-10-21 23:37:12.319 -0600,753,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.338 -0600,2023-10-21 23:37:12.338 -0600,754,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.353 -0600,2023-10-21 23:37:12.353 -0600,755,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.374 -0600,2023-10-21 23:37:12.374 -0600,756,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.390 -0600,2023-10-21 23:37:12.390 -0600,757,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.407 -0600,2023-10-21 23:37:12.407 -0600,758,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.427 -0600,2023-10-21 23:37:12.427 -0600,759,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.449 -0600,2023-10-21 23:37:12.449 -0600,760,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.465 -0600,2023-10-21 23:37:12.465 -0600,761,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.484 -0600,2023-10-21 23:37:12.484 -0600,762,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.502 -0600,2023-10-21 23:37:12.502 -0600,763,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.517 -0600,2023-10-21 23:37:12.517 -0600,764,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.532 -0600,2023-10-21 23:37:12.532 -0600,765,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.549 -0600,2023-10-21 23:37:12.549 -0600,766,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.570 -0600,2023-10-21 23:37:12.570 -0600,767,normal,completed,classic,bestOf 1,30
2023-10-21 23:37:12.594 -0600,2023-10-21 23:37:12.594 -0600,768,normal,completed,classic,bestOf 5,31
2023-10-21 23:37:12.614 -0600,2023-10-21 23:37:12.614 -0600,769,normal,completed,classic,bestOf 5,31
2023-10-21 23:37:12.631 -0600,2023-10-21 23:37:12.631 -0600,770,normal,completed,classic,bestOf 5,31
2023-10-21 23:37:12.650 -0600,2023-10-21 23:37:12.650 -0600,771,normal,completed,classic,bestOf 5,31
2023-10-21 23:37:12.665 -0600,2023-10-21 23:37:12.665 -0600,772,normal,completed,classic,bestOf 5,31
2023-10-21 23:37:12.684 -0600,2023-10-21 23:37:12.684 -0600,773,normal,completed,classic,bestOf 5,31
2023-10-21 23:37:12.701 -0600,2023-10-21 23:37:12.701 -0600,774,normal,completed,classic,bestOf 5,31
2023-10-21 23:37:12.718 -0600,2023-10-21 23:37:12.718 -0600,775,normal,completed,classic,bestOf 5,31
2023-10-21 23:37:12.735 -0600,2023-10-21 23:37:12.735 -0600,776,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.748 -0600,2023-10-21 23:37:12.748 -0600,777,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.761 -0600,2023-10-21 23:37:12.761 -0600,778,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.777 -0600,2023-10-21 23:37:12.777 -0600,779,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.798 -0600,2023-10-21 23:37:12.798 -0600,780,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.814 -0600,2023-10-21 23:37:12.814 -0600,781,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.831 -0600,2023-10-21 23:37:12.831 -0600,782,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.841 -0600,2023-10-21 23:37:12.841 -0600,783,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.855 -0600,2023-10-21 23:37:12.855 -0600,784,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.869 -0600,2023-10-21 23:37:12.869 -0600,785,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.887 -0600,2023-10-21 23:37:12.887 -0600,786,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.904 -0600,2023-10-21 23:37:12.904 -0600,787,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.921 -0600,2023-10-21 23:37:12.921 -0600,788,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.930 -0600,2023-10-21 23:37:12.930 -0600,789,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.943 -0600,2023-10-21 23:37:12.943 -0600,790,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.962 -0600,2023-10-21 23:37:12.962 -0600,791,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.978 -0600,2023-10-21 23:37:12.978 -0600,792,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:12.996 -0600,2023-10-21 23:37:12.996 -0600,793,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.006 -0600,2023-10-21 23:37:13.006 -0600,794,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.025 -0600,2023-10-21 23:37:13.025 -0600,795,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.041 -0600,2023-10-21 23:37:13.041 -0600,796,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.058 -0600,2023-10-21 23:37:13.058 -0600,797,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.068 -0600,2023-10-21 23:37:13.068 -0600,798,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.091 -0600,2023-10-21 23:37:13.091 -0600,799,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.110 -0600,2023-10-21 23:37:13.110 -0600,800,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.124 -0600,2023-10-21 23:37:13.124 -0600,801,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.144 -0600,2023-10-21 23:37:13.144 -0600,802,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.160 -0600,2023-10-21 23:37:13.160 -0600,803,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.173 -0600,2023-10-21 23:37:13.173 -0600,804,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.189 -0600,2023-10-21 23:37:13.189 -0600,805,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.202 -0600,2023-10-21 23:37:13.202 -0600,806,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.217 -0600,2023-10-21 23:37:13.217 -0600,807,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.238 -0600,2023-10-21 23:37:13.238 -0600,808,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.256 -0600,2023-10-21 23:37:13.256 -0600,809,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.272 -0600,2023-10-21 23:37:13.272 -0600,810,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.282 -0600,2023-10-21 23:37:13.282 -0600,811,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.294 -0600,2023-10-21 23:37:13.294 -0600,812,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.307 -0600,2023-10-21 23:37:13.307 -0600,813,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.326 -0600,2023-10-21 23:37:13.326 -0600,814,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.344 -0600,2023-10-21 23:37:13.344 -0600,815,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.359 -0600,2023-10-21 23:37:13.359 -0600,816,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.368 -0600,2023-10-21 23:37:13.368 -0600,817,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.382 -0600,2023-10-21 23:37:13.382 -0600,818,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.401 -0600,2023-10-21 23:37:13.401 -0600,819,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.416 -0600,2023-10-21 23:37:13.416 -0600,820,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.430 -0600,2023-10-21 23:37:13.430 -0600,821,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.440 -0600,2023-10-21 23:37:13.440 -0600,822,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.456 -0600,2023-10-21 23:37:13.456 -0600,823,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.473 -0600,2023-10-21 23:37:13.473 -0600,824,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.490 -0600,2023-10-21 23:37:13.490 -0600,825,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.500 -0600,2023-10-21 23:37:13.500 -0600,826,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.520 -0600,2023-10-21 23:37:13.520 -0600,827,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.542 -0600,2023-10-21 23:37:13.542 -0600,828,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.557 -0600,2023-10-21 23:37:13.557 -0600,829,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.576 -0600,2023-10-21 23:37:13.576 -0600,830,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.589 -0600,2023-10-21 23:37:13.589 -0600,831,normal,completed,classic,bestOf 1,32
2023-10-21 23:37:13.605 -0600,2023-10-21 23:37:13.605 -0600,832,normal,completed,classic,bestOf 5,33
2023-10-21 23:37:13.619 -0600,2023-10-21 23:37:13.619 -0600,833,normal,completed,classic,bestOf 5,33
2023-10-21 23:37:13.642 -0600,2023-10-21 23:37:13.642 -0600,834,normal,completed,classic,bestOf 5,33
2023-10-21 23:37:13.663 -0600,2023-10-21 23:37:13.663 -0600,835,normal,completed,classic,bestOf 5,33
2023-10-21 23:37:13.680 -0600,2023-10-21 23:37:13.680 -0600,836,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.707 -0600,2023-10-21 23:37:13.707 -0600,837,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.733 -0600,2023-10-21 23:37:13.733 -0600,838,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.748 -0600,2023-10-21 23:37:13.748 -0600,839,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.776 -0600,2023-10-21 23:37:13.776 -0600,840,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.800 -0600,2023-10-21 23:37:13.800 -0600,841,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.828 -0600,2023-10-21 23:37:13.828 -0600,842,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.853 -0600,2023-10-21 23:37:13.853 -0600,843,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.876 -0600,2023-10-21 23:37:13.877 -0600,844,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.901 -0600,2023-10-21 23:37:13.901 -0600,845,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.929 -0600,2023-10-21 23:37:13.929 -0600,846,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.946 -0600,2023-10-21 23:37:13.946 -0600,847,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.969 -0600,2023-10-21 23:37:13.969 -0600,848,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:13.997 -0600,2023-10-21 23:37:13.997 -0600,849,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.022 -0600,2023-10-21 23:37:14.022 -0600,850,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.046 -0600,2023-10-21 23:37:14.046 -0600,851,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.068 -0600,2023-10-21 23:37:14.068 -0600,852,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.093 -0600,2023-10-21 23:37:14.093 -0600,853,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.111 -0600,2023-10-21 23:37:14.111 -0600,854,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.138 -0600,2023-10-21 23:37:14.138 -0600,855,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.167 -0600,2023-10-21 23:37:14.167 -0600,856,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.193 -0600,2023-10-21 23:37:14.193 -0600,857,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.218 -0600,2023-10-21 23:37:14.218 -0600,858,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.244 -0600,2023-10-21 23:37:14.244 -0600,859,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.271 -0600,2023-10-21 23:37:14.271 -0600,860,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.285 -0600,2023-10-21 23:37:14.285 -0600,861,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.302 -0600,2023-10-21 23:37:14.302 -0600,862,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.319 -0600,2023-10-21 23:37:14.319 -0600,863,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.335 -0600,2023-10-21 23:37:14.335 -0600,864,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.348 -0600,2023-10-21 23:37:14.348 -0600,865,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.363 -0600,2023-10-21 23:37:14.363 -0600,866,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.388 -0600,2023-10-21 23:37:14.388 -0600,867,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.417 -0600,2023-10-21 23:37:14.417 -0600,868,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.441 -0600,2023-10-21 23:37:14.441 -0600,869,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.466 -0600,2023-10-21 23:37:14.466 -0600,870,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.492 -0600,2023-10-21 23:37:14.492 -0600,871,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.515 -0600,2023-10-21 23:37:14.515 -0600,872,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.537 -0600,2023-10-21 23:37:14.537 -0600,873,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.560 -0600,2023-10-21 23:37:14.560 -0600,874,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.583 -0600,2023-10-21 23:37:14.583 -0600,875,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.604 -0600,2023-10-21 23:37:14.604 -0600,876,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.628 -0600,2023-10-21 23:37:14.628 -0600,877,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.652 -0600,2023-10-21 23:37:14.652 -0600,878,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.673 -0600,2023-10-21 23:37:14.673 -0600,879,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.698 -0600,2023-10-21 23:37:14.698 -0600,880,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.726 -0600,2023-10-21 23:37:14.726 -0600,881,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.756 -0600,2023-10-21 23:37:14.756 -0600,882,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.783 -0600,2023-10-21 23:37:14.783 -0600,883,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.797 -0600,2023-10-21 23:37:14.797 -0600,884,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.822 -0600,2023-10-21 23:37:14.822 -0600,885,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.845 -0600,2023-10-21 23:37:14.845 -0600,886,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.870 -0600,2023-10-21 23:37:14.870 -0600,887,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.894 -0600,2023-10-21 23:37:14.894 -0600,888,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.916 -0600,2023-10-21 23:37:14.916 -0600,889,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.938 -0600,2023-10-21 23:37:14.938 -0600,890,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.964 -0600,2023-10-21 23:37:14.964 -0600,891,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:14.978 -0600,2023-10-21 23:37:14.978 -0600,892,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.001 -0600,2023-10-21 23:37:15.001 -0600,893,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.024 -0600,2023-10-21 23:37:15.024 -0600,894,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.049 -0600,2023-10-21 23:37:15.049 -0600,895,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.073 -0600,2023-10-21 23:37:15.073 -0600,896,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.097 -0600,2023-10-21 23:37:15.097 -0600,897,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.118 -0600,2023-10-21 23:37:15.118 -0600,898,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.133 -0600,2023-10-21 23:37:15.133 -0600,899,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.160 -0600,2023-10-21 23:37:15.160 -0600,900,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.184 -0600,2023-10-21 23:37:15.184 -0600,901,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.214 -0600,2023-10-21 23:37:15.214 -0600,902,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.240 -0600,2023-10-21 23:37:15.240 -0600,903,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.268 -0600,2023-10-21 23:37:15.268 -0600,904,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.293 -0600,2023-10-21 23:37:15.293 -0600,905,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.309 -0600,2023-10-21 23:37:15.309 -0600,906,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.325 -0600,2023-10-21 23:37:15.325 -0600,907,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.341 -0600,2023-10-21 23:37:15.341 -0600,908,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.354 -0600,2023-10-21 23:37:15.354 -0600,909,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.367 -0600,2023-10-21 23:37:15.367 -0600,910,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.381 -0600,2023-10-21 23:37:15.381 -0600,911,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.403 -0600,2023-10-21 23:37:15.403 -0600,912,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.427 -0600,2023-10-21 23:37:15.427 -0600,913,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.450 -0600,2023-10-21 23:37:15.450 -0600,914,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.474 -0600,2023-10-21 23:37:15.474 -0600,915,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.498 -0600,2023-10-21 23:37:15.498 -0600,916,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.521 -0600,2023-10-21 23:37:15.521 -0600,917,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.544 -0600,2023-10-21 23:37:15.544 -0600,918,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.568 -0600,2023-10-21 23:37:15.568 -0600,919,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.590 -0600,2023-10-21 23:37:15.590 -0600,920,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.613 -0600,2023-10-21 23:37:15.613 -0600,921,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.637 -0600,2023-10-21 23:37:15.637 -0600,922,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.661 -0600,2023-10-21 23:37:15.661 -0600,923,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.681 -0600,2023-10-21 23:37:15.681 -0600,924,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.703 -0600,2023-10-21 23:37:15.703 -0600,925,normal,completed,classic,bestOf 3,34
2023-10-21 23:37:15.730 -0600,2023-10-21 23:37:15.730 -0600,926,normal,completed,classic,bestOf 5,35
2023-10-21 23:37:15.763 -0600,2023-10-21 23:37:15.763 -0600,927,normal,completed,classic,bestOf 5,35
2023-10-21 23:37:15.795 -0600,2023-10-21 23:37:15.795 -0600,928,normal,completed,classic,bestOf 5,35
2023-10-21 23:37:15.825 -0600,2023-10-21 23:37:15.825 -0600,929,normal,completed,classic,bestOf 5,35
2023-10-21 23:37:15.849 -0600,2023-10-21 23:37:15.849 -0600,930,normal,completed,classic,bestOf 5,35
2023-10-21 23:37:15.874 -0600,2023-10-21 23:37:15.874 -0600,931,normal,completed,classic,bestOf 5,35
2023-10-21 23:37:15.897 -0600,2023-10-21 23:37:15.897 -0600,932,normal,completed,classic,bestOf 5,35
2023-10-21 23:37:15.921 -0600,2023-10-21 23:37:15.921 -0600,933,normal,completed,classic,bestOf 5,35
2023-10-21 23:37:15.949 -0600,2023-10-21 23:37:15.949 -0600,934,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:15.965 -0600,2023-10-21 23:37:15.965 -0600,935,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:15.982 -0600,2023-10-21 23:37:15.982 -0600,936,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:15.998 -0600,2023-10-21 23:37:15.998 -0600,937,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.015 -0600,2023-10-21 23:37:16.015 -0600,938,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.034 -0600,2023-10-21 23:37:16.034 -0600,939,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.048 -0600,2023-10-21 23:37:16.048 -0600,940,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.061 -0600,2023-10-21 23:37:16.061 -0600,941,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.075 -0600,2023-10-21 23:37:16.075 -0600,942,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.091 -0600,2023-10-21 23:37:16.091 -0600,943,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.109 -0600,2023-10-21 23:37:16.109 -0600,944,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.124 -0600,2023-10-21 23:37:16.124 -0600,945,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.135 -0600,2023-10-21 23:37:16.135 -0600,946,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.148 -0600,2023-10-21 23:37:16.148 -0600,947,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.163 -0600,2023-10-21 23:37:16.163 -0600,948,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.178 -0600,2023-10-21 23:37:16.178 -0600,949,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.192 -0600,2023-10-21 23:37:16.192 -0600,950,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.201 -0600,2023-10-21 23:37:16.201 -0600,951,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.213 -0600,2023-10-21 23:37:16.213 -0600,952,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.229 -0600,2023-10-21 23:37:16.229 -0600,953,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.246 -0600,2023-10-21 23:37:16.246 -0600,954,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.258 -0600,2023-10-21 23:37:16.258 -0600,955,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.271 -0600,2023-10-21 23:37:16.271 -0600,956,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.288 -0600,2023-10-21 23:37:16.288 -0600,957,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.301 -0600,2023-10-21 23:37:16.301 -0600,958,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.315 -0600,2023-10-21 23:37:16.315 -0600,959,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.328 -0600,2023-10-21 23:37:16.328 -0600,960,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.341 -0600,2023-10-21 23:37:16.341 -0600,961,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.349 -0600,2023-10-21 23:37:16.349 -0600,962,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.366 -0600,2023-10-21 23:37:16.366 -0600,963,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.381 -0600,2023-10-21 23:37:16.381 -0600,964,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.398 -0600,2023-10-21 23:37:16.398 -0600,965,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.415 -0600,2023-10-21 23:37:16.415 -0600,966,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.434 -0600,2023-10-21 23:37:16.434 -0600,967,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.447 -0600,2023-10-21 23:37:16.447 -0600,968,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.462 -0600,2023-10-21 23:37:16.462 -0600,969,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.474 -0600,2023-10-21 23:37:16.474 -0600,970,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.489 -0600,2023-10-21 23:37:16.489 -0600,971,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.504 -0600,2023-10-21 23:37:16.504 -0600,972,normal,completed,classic,bestOf 1,36
2023-10-21 23:37:16.522 -0600,2023-10-21 23:37:16.522 -0600,973,normal,completed,classic,bestOf 1,36
