"created_date","modified_date","match_detail_pk","match_detail_match_team_integrant","match_detail_win","match_id_id","team_id_id"
2023-10-21 23:37:02.239 -0600,2023-10-21 23:37:02.239 -0600,175,false,false,93,335
2023-10-21 23:37:02.247 -0600,2023-10-21 23:37:02.247 -0600,176,false,true,93,372
2023-10-21 23:37:02.255 -0600,2023-10-21 23:37:02.255 -0600,177,false,true,94,335
2023-10-21 23:37:02.259 -0600,2023-10-21 23:37:02.259 -0600,178,false,false,94,460
2023-10-21 23:37:02.264 -0600,2023-10-21 23:37:02.264 -0600,179,false,false,95,335
2023-10-21 23:37:02.271 -0600,2023-10-21 23:37:02.271 -0600,180,false,true,95,517
2023-10-21 23:37:02.280 -0600,2023-10-21 23:37:02.280 -0600,181,true,true,96,479
2023-10-21 23:37:02.285 -0600,2023-10-21 23:37:02.285 -0600,182,false,false,96,335
2023-10-21 23:37:02.293 -0600,2023-10-21 23:37:02.293 -0600,183,false,false,97,335
2023-10-21 23:37:02.303 -0600,2023-10-21 23:37:02.303 -0600,184,false,true,97,274
2023-10-21 23:37:02.313 -0600,2023-10-21 23:37:02.313 -0600,185,true,false,98,33
2023-10-21 23:37:02.320 -0600,2023-10-21 23:37:02.320 -0600,186,false,true,98,335
2023-10-21 23:37:02.326 -0600,2023-10-21 23:37:02.326 -0600,187,false,false,99,335
2023-10-21 23:37:02.333 -0600,2023-10-21 23:37:02.333 -0600,188,false,true,99,466
2023-10-21 23:37:02.340 -0600,2023-10-21 23:37:02.340 -0600,189,false,false,100,372
2023-10-21 23:37:02.345 -0600,2023-10-21 23:37:02.345 -0600,190,false,true,100,460
2023-10-21 23:37:02.353 -0600,2023-10-21 23:37:02.353 -0600,191,false,true,101,517
2023-10-21 23:37:02.361 -0600,2023-10-21 23:37:02.361 -0600,192,false,false,101,372
2023-10-21 23:37:02.369 -0600,2023-10-21 23:37:02.369 -0600,193,false,false,102,372
2023-10-21 23:37:02.377 -0600,2023-10-21 23:37:02.377 -0600,194,true,true,102,479
2023-10-21 23:37:02.386 -0600,2023-10-21 23:37:02.386 -0600,195,false,true,103,372
2023-10-21 23:37:02.394 -0600,2023-10-21 23:37:02.394 -0600,196,false,false,103,274
2023-10-21 23:37:02.402 -0600,2023-10-21 23:37:02.402 -0600,197,false,true,104,372
2023-10-21 23:37:02.410 -0600,2023-10-21 23:37:02.410 -0600,198,true,false,104,33
2023-10-21 23:37:02.420 -0600,2023-10-21 23:37:02.420 -0600,199,false,true,105,466
2023-10-21 23:37:02.428 -0600,2023-10-21 23:37:02.428 -0600,200,false,false,105,372
2023-10-21 23:37:02.436 -0600,2023-10-21 23:37:02.436 -0600,201,false,true,106,517
2023-10-21 23:37:02.442 -0600,2023-10-21 23:37:02.442 -0600,202,false,false,106,460
2023-10-21 23:37:02.448 -0600,2023-10-21 23:37:02.448 -0600,203,false,true,107,460
2023-10-21 23:37:02.454 -0600,2023-10-21 23:37:02.454 -0600,204,true,false,107,479
2023-10-21 23:37:02.459 -0600,2023-10-21 23:37:02.459 -0600,205,false,false,108,460
2023-10-21 23:37:02.468 -0600,2023-10-21 23:37:02.468 -0600,206,false,true,108,274
2023-10-21 23:37:02.473 -0600,2023-10-21 23:37:02.473 -0600,207,false,false,109,460
2023-10-21 23:37:02.483 -0600,2023-10-21 23:37:02.483 -0600,208,true,true,109,33
2023-10-21 23:37:02.488 -0600,2023-10-21 23:37:02.488 -0600,209,false,false,110,460
2023-10-21 23:37:02.496 -0600,2023-10-21 23:37:02.496 -0600,210,false,true,110,466
2023-10-21 23:37:02.506 -0600,2023-10-21 23:37:02.506 -0600,211,true,true,111,479
2023-10-21 23:37:02.513 -0600,2023-10-21 23:37:02.513 -0600,212,false,false,111,517
2023-10-21 23:37:02.520 -0600,2023-10-21 23:37:02.520 -0600,213,false,false,112,517
2023-10-21 23:37:02.529 -0600,2023-10-21 23:37:02.529 -0600,214,false,true,112,274
2023-10-21 23:37:02.541 -0600,2023-10-21 23:37:02.541 -0600,215,true,false,113,33
2023-10-21 23:37:02.548 -0600,2023-10-21 23:37:02.548 -0600,216,false,true,113,517
2023-10-21 23:37:02.556 -0600,2023-10-21 23:37:02.556 -0600,217,false,false,114,517
